总编号,是否循环,位置参数1,图片索引,滞留时间,列1,列2,行1,行2,文件编号,未知参数2,文件路径
1126,0,0,0,10,0.586,0.645,0.938,0.996,0,13,UI\UIP5\zdpt@
1127,0,0,0,10,0.645,0.703,0.938,0.996,0,13,UI\UIP5\zdpt@
1128,0,0,0,10,0.703,0.762,0.938,0.996,0,13,UI\UIP5\zdpt@
1129,0,0,0,10,0.293,0.352,0.938,0.996,0,13,UI\UIP5\zdpt@
1130,0,0,0,10,0.352,0.410,0.938,0.996,0,13,UI\UIP5\zdpt@
1131,0,0,0,10,0.410,0.469,0.938,0.996,0,13,UI\UIP5\zdpt@
1132,0,0,0,10,0.469,0.527,0.938,0.996,0,13,UI\UIP5\zdpt@
1133,0,0,0,10,0.762,0.820,0.938,0.996,0,13,UI\UIP5\zdpt@
1134,0,0,0,10,0.820,0.879,0.938,0.996,0,13,UI\UIP5\zdpt@
1135,0,0,0,10,0.879,0.938,0.938,0.996,0,13,UI\UIP5\zdpt@
1136,0,0,0,10,0.938,0.996,0.938,0.996,0,13,UI\UIP5\zdpt@
1137,0,0,0,10,0.000,0.078,0.273,0.352,0,13,UI\UIP5\zdpt@
1138,0,0,0,10,0.078,0.156,0.273,0.352,0,13,UI\UIP5\zdpt@
1139,0,0,0,10,0.156,0.234,0.273,0.352,0,13,UI\UIP5\zdpt@
1140,0,0,0,10,0.234,0.313,0.273,0.352,0,13,UI\UIP5\zdpt@
1141,0,0,0,10,0.176,0.254,0.195,0.273,0,13,UI\UIP5\zdpt@
1142,0,0,0,10,0.254,0.332,0.195,0.273,0,13,UI\UIP5\zdpt@
1143,0,0,0,10,0.332,0.410,0.195,0.273,0,13,UI\UIP5\zdpt@
1144,0,0,0,10,0.410,0.488,0.195,0.273,0,13,UI\UIP5\zdpt@
1145,0,0,0,10,0.486,0.504,0.361,0.379,0,13,UI\UIP5\zdpt@
1146,0,0,0,10,0.000,0.135,0.000,0.500,0,13,UI\UIP5\xzzt@
1147,0,0,0,10,0.137,0.234,0.000,0.258,0,13,UI\UIP5\xzzt@
1148,0,0,0,10,0.234,0.332,0.000,0.258,0,13,UI\UIP5\xzzt@
1149,0,0,0,10,0.332,0.430,0.000,0.258,0,13,UI\UIP5\xzzt@
1150,0,0,0,10,0.430,0.527,0.000,0.258,0,13,UI\UIP5\xzzt@
1151,0,0,0,10,0.527,0.625,0.000,0.258,0,13,UI\UIP5\xzzt@
1152,0,0,0,10,0.625,0.723,0.000,0.258,0,13,UI\UIP5\xzzt@
1153,0,0,0,10,0.723,0.820,0.000,0.258,0,13,UI\UIP5\xzzt@
1154,0,0,0,10,0.820,0.918,0.000,0.258,0,13,UI\UIP5\xzzt@
1155,0,0,0,10,0.137,0.234,0.625,0.883,0,13,UI\UIP5\xzzt@
1156,0,0,0,10,0.234,0.332,0.625,0.883,0,13,UI\UIP5\xzzt@
1157,0,0,0,10,0.137,0.234,0.313,0.570,0,13,UI\UIP5\xzzt@
1158,0,0,0,10,0.234,0.332,0.313,0.570,0,13,UI\UIP5\xzzt@
1159,0,0,0,10,0.332,0.430,0.313,0.570,0,13,UI\UIP5\xzzt@
1160,0,0,0,10,0.430,0.527,0.313,0.570,0,13,UI\UIP5\xzzt@
1161,0,0,0,10,0.527,0.625,0.313,0.570,0,13,UI\UIP5\xzzt@
1162,0,0,0,10,0.625,0.723,0.313,0.570,0,13,UI\UIP5\xzzt@
1163,0,0,0,10,0.723,0.820,0.313,0.570,0,13,UI\UIP5\xzzt@
1164,0,0,0,10,0.820,0.918,0.313,0.570,0,13,UI\UIP5\xzzt@
1165,0,0,0,10,0.332,0.430,0.625,0.883,0,13,UI\UIP5\xzzt@
1166,0,0,0,10,0.430,0.527,0.625,0.883,0,13,UI\UIP5\xzzt@
1167,0,0,0,10,0.028,0.254,0.000,0.356,0,15,UI\Pal5Mod\SML@
1168,0,0,0,10,0.000,0.112,0.645,0.752,0,11,UI\UIP5\ZD@
1169,0,0,0,10,0.112,0.225,0.645,0.752,0,11,UI\UIP5\ZD@
1170,0,0,0,10,0.225,0.337,0.645,0.752,0,11,UI\UIP5\ZD@
1171,0,0,0,10,0.337,0.449,0.645,0.752,0,11,UI\UIP5\ZD@
1172,0,0,0,10,0.000,0.515,0.000,0.543,0,15,UI\UIP5\daditu@
1173,0,0,0,40,0.000,0.125,0.000,0.250,0,11,UI\UIP5\UP@
1173,0,0,1,40,0.125,0.250,0.000,0.250,0,11,UI\UIP5\UP@
1173,0,0,2,40,0.250,0.375,0.000,0.250,0,11,UI\UIP5\UP@
1173,0,0,3,40,0.375,0.500,0.000,0.250,0,11,UI\UIP5\UP@
1173,0,0,4,40,0.500,0.625,0.000,0.250,0,11,UI\UIP5\UP@
1173,0,0,5,40,0.625,0.750,0.000,0.250,0,11,UI\UIP5\UP@
1173,0,0,6,40,0.750,0.875,0.000,0.250,0,11,UI\UIP5\UP@
1173,0,0,7,40,0.875,1.000,0.000,0.250,0,11,UI\UIP5\UP@
1173,0,0,8,40,0.000,0.125,0.250,0.500,0,11,UI\UIP5\UP@
1173,0,0,9,40,0.125,0.250,0.250,0.500,0,11,UI\UIP5\UP@
1173,0,0,10,40,0.250,0.375,0.250,0.500,0,11,UI\UIP5\UP@
1173,0,0,11,40,0.375,0.500,0.250,0.500,0,11,UI\UIP5\UP@
1173,0,0,12,40,0.500,0.625,0.250,0.500,0,11,UI\UIP5\UP@
1173,0,0,13,40,0.625,0.750,0.250,0.500,0,11,UI\UIP5\UP@
1173,0,0,14,40,0.750,0.875,0.250,0.500,0,11,UI\UIP5\UP@
1173,0,0,15,40,0.875,1.000,0.250,0.500,0,11,UI\UIP5\UP@
1173,0,0,16,40,0.000,0.125,0.500,0.750,0,11,UI\UIP5\UP@
1173,0,0,17,40,0.125,0.250,0.500,0.750,0,11,UI\UIP5\UP@
1173,0,0,18,40,0.250,0.375,0.500,0.750,0,11,UI\UIP5\UP@
1173,0,0,19,40,0.375,0.500,0.500,0.750,0,11,UI\UIP5\UP@
1173,0,0,20,40,0.500,0.625,0.500,0.750,0,11,UI\UIP5\UP@
1173,0,0,21,40,0.625,0.750,0.500,0.750,0,11,UI\UIP5\UP@
1174,0,0,0,10,0.293,0.371,0.859,0.938,0,13,UI\UIP5\zdpt@
1175,0,0,0,10,0.371,0.449,0.859,0.938,0,13,UI\UIP5\zdpt@
1176,0,0,0,10,0.449,0.527,0.859,0.938,0,13,UI\UIP5\zdpt@
1177,0,0,0,10,0.527,0.605,0.859,0.938,0,13,UI\UIP5\zdpt@
1178,0,0,0,10,0.000,0.781,0.000,0.391,0,12,UI\UIP5\dhk@
1179,0,0,0,10,0.789,0.934,0.754,0.828,0,13,UI\UIP5\zdpt@
1180,0,0,0,10,0.434,0.559,0.469,0.605,0,12,UI\UIP5\dhk@
1181,0,0,0,10,0.559,0.598,0.469,0.480,0,12,UI\UIP5\dhk@
1182,0,0,0,10,0.664,0.789,0.469,0.605,0,12,UI\UIP5\dhk@
1183,0,0,0,10,0.434,0.453,0.621,0.660,0,12,UI\UIP5\dhk@
1184,0,0,0,10,0.434,0.559,0.676,0.813,0,12,UI\UIP5\dhk@
1185,0,0,0,10,0.664,0.789,0.676,0.813,0,12,UI\UIP5\dhk@
1186,0,0,0,10,0.001,0.239,0.851,0.960,0,13,UI\UIP5\zdpt@
1187,0,0,0,10,0.000,1.000,0.000,0.313,0,11,UI\UIP5\hj@
1188,0,0,0,10,0.000,0.082,0.586,0.844,0,11,UI\UIP5\hj@
1189,0,0,0,10,0.082,0.164,0.586,0.844,0,11,UI\UIP5\hj@
1190,0,0,0,10,0.164,0.246,0.586,0.844,0,11,UI\UIP5\hj@
1191,0,0,0,10,0.328,0.410,0.586,0.844,0,11,UI\UIP5\hj@
1192,0,0,0,10,0.410,0.492,0.586,0.844,0,11,UI\UIP5\hj@
1193,0,0,0,10,0.492,0.574,0.586,0.844,0,11,UI\UIP5\hj@
1194,0,0,0,10,0.000,0.176,0.000,0.430,0,13,UI\UIP5\ZDtx@
1195,0,0,0,10,0.352,0.527,0.000,0.430,0,13,UI\UIP5\ZDtx@
1196,0,0,0,10,0.176,0.352,0.000,0.430,0,13,UI\UIP5\ZDtx@
1197,0,0,0,10,0.527,0.703,0.000,0.430,0,13,UI\UIP5\ZDtx@
1198,0,0,0,10,0.117,0.146,0.518,0.547,0,13,UI\UIP5\zdpt@
1199,0,0,0,10,0.146,0.176,0.518,0.547,0,13,UI\UIP5\zdpt@
1200,0,0,0,10,0.176,0.205,0.518,0.547,0,13,UI\UIP5\zdpt@
1201,0,0,0,10,0.205,0.234,0.518,0.547,0,13,UI\UIP5\zdpt@
1202,0,0,0,10,0.234,0.264,0.518,0.547,0,13,UI\UIP5\zdpt@
1203,0,0,0,10,0.000,0.703,0.633,0.706,0,13,UI\UIP5\djbj@
1204,0,0,0,10,0.000,0.625,0.000,0.500,0,18,UI\UIP5\daditu_bj@
1205,0,0,0,10,0.000,0.703,0.500,0.939,0,18,UI\UIP5\daditu_bj@
1206,0,0,0,10,0.000,0.098,0.000,0.176,0,18,UI\UIP5\daditu_jd@
1207,0,0,0,10,0.098,0.195,0.000,0.176,0,18,UI\UIP5\daditu_jd@
1208,0,0,0,10,0.195,0.293,0.000,0.176,0,18,UI\UIP5\daditu_jd@
1209,0,0,0,10,0.293,0.391,0.000,0.176,0,18,UI\UIP5\daditu_jd@
1210,0,0,0,10,0.391,0.488,0.000,0.176,0,18,UI\UIP5\daditu_jd@
1211,0,0,0,10,0.488,0.586,0.000,0.176,0,18,UI\UIP5\daditu_jd@
1212,0,0,0,10,0.586,0.684,0.000,0.176,0,18,UI\UIP5\daditu_jd@
1213,0,0,0,10,0.684,0.781,0.000,0.176,0,18,UI\UIP5\daditu_jd@
1214,0,0,0,10,0.781,0.879,0.000,0.176,0,18,UI\UIP5\daditu_jd@
1215,0,0,0,10,0.879,0.977,0.000,0.176,0,18,UI\UIP5\daditu_jd@
1216,0,0,0,10,0.000,0.098,0.176,0.352,0,18,UI\UIP5\daditu_jd@
1217,0,0,0,10,0.098,0.195,0.176,0.352,0,18,UI\UIP5\daditu_jd@
1218,0,0,0,10,0.195,0.293,0.176,0.352,0,18,UI\UIP5\daditu_jd@
1219,0,0,0,10,0.293,0.391,0.176,0.352,0,18,UI\UIP5\daditu_jd@
1220,0,0,0,10,0.391,0.488,0.176,0.352,0,18,UI\UIP5\daditu_jd@
1221,0,0,0,10,0.488,0.586,0.176,0.352,0,18,UI\UIP5\daditu_jd@
1222,0,0,0,10,0.586,0.684,0.176,0.352,0,18,UI\UIP5\daditu_jd@
1223,0,0,0,10,0.684,0.781,0.176,0.352,0,18,UI\UIP5\daditu_jd@
1224,0,0,0,10,0.781,0.879,0.176,0.352,0,18,UI\UIP5\daditu_jd@
1225,0,0,0,10,0.879,0.977,0.176,0.352,0,18,UI\UIP5\daditu_jd@
1226,0,0,0,10,0.000,0.098,0.352,0.527,0,18,UI\UIP5\daditu_jd@
1227,0,0,0,10,0.098,0.195,0.352,0.527,0,18,UI\UIP5\daditu_jd@
1228,0,0,0,10,0.195,0.293,0.352,0.527,0,18,UI\UIP5\daditu_jd@
1229,0,0,0,10,0.293,0.391,0.352,0.527,0,18,UI\UIP5\daditu_jd@
1230,0,0,0,10,0.391,0.488,0.352,0.527,0,18,UI\UIP5\daditu_jd@
1231,0,0,0,10,0.488,0.586,0.352,0.527,0,18,UI\UIP5\daditu_jd@
1232,0,0,0,10,0.586,0.684,0.352,0.527,0,18,UI\UIP5\daditu_jd@
1233,0,0,0,10,0.684,0.781,0.352,0.527,0,18,UI\UIP5\daditu_jd@
1234,0,0,0,10,0.781,0.879,0.352,0.527,0,18,UI\UIP5\daditu_jd@
1235,0,0,0,10,0.879,0.977,0.352,0.527,0,18,UI\UIP5\daditu_jd@
1236,0,0,0,10,0.000,0.098,0.527,0.703,0,18,UI\UIP5\daditu_jd@
1237,0,0,0,10,0.098,0.195,0.527,0.703,0,18,UI\UIP5\daditu_jd@
1238,0,0,0,10,0.195,0.293,0.527,0.703,0,18,UI\UIP5\daditu_jd@
1239,1,0,0,10,0.293,0.391,0.527,0.703,0,18,UI\UIP5\daditu_jd@
1240,0,0,0,10,0.391,0.488,0.527,0.703,0,18,UI\UIP5\daditu_jd@
1241,0,0,0,10,0.488,0.586,0.527,0.703,0,18,UI\UIP5\daditu_jd@
1242,0,0,0,10,0.586,0.684,0.527,0.703,0,18,UI\UIP5\daditu_jd@
1243,0,0,0,10,0.684,0.781,0.527,0.703,0,18,UI\UIP5\daditu_jd@
1244,0,0,0,10,0.781,0.879,0.527,0.703,0,18,UI\UIP5\daditu_jd@
1245,0,0,0,10,0.879,0.977,0.527,0.703,0,18,UI\UIP5\daditu_jd@
1246,0,0,0,300,0.732,0.820,0.000,0.098,0,18,UI\UIP5\daditu_bj@
1246,0,0,1,300,0.732,0.820,0.098,0.195,0,18,UI\UIP5\daditu_bj@
1246,0,0,2,300,0.732,0.820,0.195,0.293,0,18,UI\UIP5\daditu_bj@
1246,0,0,3,300,0.732,0.820,0.293,0.391,0,18,UI\UIP5\daditu_bj@
1246,0,0,4,300,0.732,0.820,0.391,0.488,0,18,UI\UIP5\daditu_bj@
1246,0,0,5,300,0.732,0.820,0.488,0.586,0,18,UI\UIP5\daditu_bj@
1246,0,0,6,300,0.732,0.820,0.586,0.684,0,18,UI\UIP5\daditu_bj@
1246,0,0,7,300,0.732,0.820,0.684,0.781,0,18,UI\UIP5\daditu_bj@
1246,0,0,8,300,0.732,0.820,0.781,0.879,0,18,UI\UIP5\daditu_bj@
1246,0,0,9,300,0.732,0.820,0.879,0.977,0,18,UI\UIP5\daditu_bj@
1247,0,0,0,10,0.635,0.723,0.000,0.098,0,18,UI\UIP5\daditu_bj@
1248,0,0,0,300,0.820,0.908,0.000,0.098,0,18,UI\UIP5\daditu_bj@
1248,0,0,1,300,0.820,0.908,0.098,0.195,0,18,UI\UIP5\daditu_bj@
1248,0,0,2,300,0.820,0.908,0.195,0.293,0,18,UI\UIP5\daditu_bj@
1248,0,0,3,300,0.820,0.908,0.293,0.391,0,18,UI\UIP5\daditu_bj@
1248,0,0,4,300,0.820,0.908,0.391,0.488,0,18,UI\UIP5\daditu_bj@
1248,0,0,5,300,0.820,0.908,0.488,0.586,0,18,UI\UIP5\daditu_bj@
1248,0,0,6,300,0.820,0.908,0.586,0.684,0,18,UI\UIP5\daditu_bj@
1248,0,0,7,300,0.820,0.908,0.684,0.781,0,18,UI\UIP5\daditu_bj@
1248,0,0,8,300,0.820,0.908,0.781,0.879,0,18,UI\UIP5\daditu_bj@
1248,0,0,9,300,0.820,0.908,0.879,0.977,0,18,UI\UIP5\daditu_bj@
1249,0,0,0,10,0.635,0.723,0.098,0.195,0,18,UI\UIP5\daditu_bj@
1250,0,0,0,100,0.000,0.250,0.000,0.125,0,21,UI\UIP5\EXJ_LOADING2@
1250,0,0,1,100,0.250,0.500,0.000,0.125,0,21,UI\UIP5\EXJ_LOADING2@
1250,0,0,2,100,0.500,0.750,0.000,0.125,0,21,UI\UIP5\EXJ_LOADING2@
1250,0,0,3,100,0.750,1.000,0.000,0.125,0,21,UI\UIP5\EXJ_LOADING2@
1250,0,0,4,100,0.000,0.250,0.125,0.250,0,21,UI\UIP5\EXJ_LOADING2@
1250,0,0,5,100,0.250,0.500,0.125,0.250,0,21,UI\UIP5\EXJ_LOADING2@
1250,0,0,6,100,0.500,0.750,0.125,0.250,0,21,UI\UIP5\EXJ_LOADING2@
1250,0,0,7,100,0.750,1.000,0.125,0.250,0,21,UI\UIP5\EXJ_LOADING2@
1250,0,0,8,100,0.000,0.250,0.250,0.375,0,21,UI\UIP5\EXJ_LOADING2@
1251,0,0,0,10,0.000,0.029,0.947,0.977,0,18,UI\UIP5\daditu_bj@
1252,0,0,0,10,0.029,0.059,0.947,0.977,0,18,UI\UIP5\daditu_bj@
1253,0,0,0,10,0.645,0.794,0.000,0.072,0,13,UI\UIP5\zdpt@
1254,0,0,0,10,0.605,0.664,0.859,0.918,0,13,UI\UIP5\zdpt@
1255,0,0,0,10,0.664,0.723,0.859,0.918,0,13,UI\UIP5\zdpt@
1256,0,0,0,10,0.723,0.781,0.859,0.918,0,13,UI\UIP5\zdpt@
1257,0,0,0,10,0.781,0.840,0.859,0.918,0,13,UI\UIP5\zdpt@
1258,0,0,0,10,0.840,0.898,0.859,0.918,0,13,UI\UIP5\zdpt@
1259,0,0,0,10,0.898,0.957,0.859,0.918,0,13,UI\UIP5\zdpt@
1260,0,0,0,10,0.938,0.996,0.801,0.859,0,13,UI\UIP5\zdpt@
1261,0,0,0,10,0.938,0.996,0.742,0.801,0,13,UI\UIP5\zdpt@
1262,0,0,0,10,0.249,0.749,0.391,0.453,0,21,UI\UIP5\EXJ_LOADING2@
1263,0,0,0,10,0.000,0.249,0.391,0.453,0,21,UI\UIP5\EXJ_LOADING2@
1264,0,0,0,10,0.000,0.083,0.361,0.430,0,11,UI\UIP5\ZD@
1265,0,0,0,10,0.083,0.166,0.361,0.430,0,11,UI\UIP5\ZD@
1266,0,0,0,100,0.000,0.156,0.000,0.313,0,16,UI\UIP5\DDT_JUF@
1266,0,0,1,100,0.156,0.313,0.000,0.313,0,16,UI\UIP5\DDT_JUF@
1266,0,0,2,100,0.313,0.469,0.000,0.313,0,16,UI\UIP5\DDT_JUF@
1266,0,0,3,100,0.469,0.625,0.000,0.313,0,16,UI\UIP5\DDT_JUF@
1266,0,0,4,100,0.625,0.781,0.000,0.313,0,16,UI\UIP5\DDT_JUF@
1266,0,0,5,100,0.781,0.938,0.000,0.313,0,16,UI\UIP5\DDT_JUF@
1266,0,0,6,100,0.000,0.156,0.313,0.625,0,16,UI\UIP5\DDT_JUF@
1266,0,0,7,100,0.156,0.313,0.313,0.625,0,16,UI\UIP5\DDT_JUF@
1266,0,0,8,100,0.313,0.469,0.313,0.625,0,16,UI\UIP5\DDT_JUF@
1267,0,0,0,10,0.488,0.988,0.375,0.625,0,16,UI\UIP5\DDT_JUF@
1268,0,0,0,10,0.000,0.250,0.684,0.934,0,16,UI\UIP5\DDT_JUF@
1269,0,0,0,10,0.762,1.000,0.000,0.078,0,12,UI\UIP5\ZD1@
1270,0,0,0,10,0.000,0.684,0.000,0.488,0,16,UI\UIP5\monster@
1271,0,0,0,10,0.762,0.898,0.090,0.188,0,12,UI\UIP5\ZD1@
1272,0,0,0,10,0.762,0.898,0.188,0.285,0,12,UI\UIP5\ZD1@
1273,0,0,0,10,0.000,0.430,0.630,0.845,0,12,UI\UIP5\ZD1@
1274,0,0,0,10,0.000,0.295,0.635,0.881,0,13,UI\UIP5\dlbj@
1275,0,0,0,10,0.684,0.732,0.488,0.508,0,13,UI\UIP5\dlbj@
1276,0,0,0,10,0.684,0.732,0.508,0.527,0,13,UI\UIP5\dlbj@
1277,0,0,0,10,0.684,0.732,0.527,0.547,0,13,UI\UIP5\dlbj@
1278,0,0,0,10,0.684,0.732,0.547,0.566,0,13,UI\UIP5\dlbj@
1279,0,0,0,10,0.732,0.781,0.488,0.508,0,13,UI\UIP5\dlbj@
1280,0,0,0,10,0.732,0.781,0.508,0.527,0,13,UI\UIP5\dlbj@
1281,0,0,0,10,0.732,0.781,0.527,0.547,0,13,UI\UIP5\dlbj@
1282,0,0,0,10,0.732,0.781,0.547,0.566,0,13,UI\UIP5\dlbj@
1283,0,0,0,10,0.762,0.793,0.313,0.344,0,12,UI\UIP5\ZD1@
1284,0,0,0,10,0.793,0.824,0.313,0.344,0,12,UI\UIP5\ZD1@
1285,0,0,0,10,0.824,0.855,0.313,0.344,0,12,UI\UIP5\ZD1@
1286,0,0,0,10,0.855,0.887,0.313,0.344,0,12,UI\UIP5\ZD1@
1287,0,0,0,10,0.887,0.918,0.313,0.344,0,12,UI\UIP5\ZD1@
1288,0,0,0,10,0.918,0.949,0.313,0.344,0,12,UI\UIP5\ZD1@
1289,0,0,0,10,0.949,0.980,0.313,0.344,0,12,UI\UIP5\ZD1@
1290,0,0,0,10,0.762,0.793,0.344,0.375,0,12,UI\UIP5\ZD1@
1291,0,0,0,10,0.793,0.824,0.344,0.375,0,12,UI\UIP5\ZD1@
1292,0,0,0,10,0.824,0.855,0.344,0.375,0,12,UI\UIP5\ZD1@
1293,0,0,0,10,0.855,0.887,0.344,0.375,0,12,UI\UIP5\ZD1@
1294,0,0,0,10,0.000,0.176,0.430,0.859,0,13,UI\UIP5\ZDtx@
1295,0,0,0,10,0.176,0.352,0.430,0.859,0,13,UI\UIP5\ZDtx@
1396,0,0,0,10,0.352,0.527,0.430,0.859,0,13,UI\UIP5\ZDtx@
1397,0,0,0,10,0.527,0.703,0.430,0.859,0,13,UI\UIP5\ZDtx@
1398,0,0,0,10,0.264,0.293,0.518,0.547,0,13,UI\UIP5\zdpt@
1400,0,0,0,10,0.918,0.977,0.195,0.293,0,13,UI\UIP5\jnbj@
1401,0,0,0,10,0.000,0.064,0.498,0.619,0,14,UI\UIP5\shuzi@
1402,0,0,0,10,0.064,0.140,0.498,0.619,0,14,UI\UIP5\shuzi@
1403,0,0,0,10,0.140,0.221,0.498,0.619,0,14,UI\UIP5\shuzi@
1404,0,0,0,10,0.221,0.308,0.498,0.619,0,14,UI\UIP5\shuzi@
1405,0,0,0,10,0.308,0.404,0.498,0.619,0,14,UI\UIP5\shuzi@
1406,0,0,0,10,0.404,0.487,0.498,0.619,0,14,UI\UIP5\shuzi@
1407,0,0,0,10,0.487,0.550,0.498,0.619,0,14,UI\UIP5\shuzi@
1408,0,0,0,10,0.550,0.629,0.498,0.619,0,14,UI\UIP5\shuzi@
1409,0,0,0,10,0.629,0.720,0.498,0.619,0,14,UI\UIP5\shuzi@
1410,0,0,0,10,0.860,0.949,0.564,0.750,0,14,UI\UIP5\shuzi@
1411,0,0,0,10,0.720,0.796,0.377,0.498,0,14,UI\UIP5\shuzi@
1412,0,0,0,10,0.000,0.064,0.377,0.498,0,14,UI\UIP5\shuzi@
1413,0,0,0,10,0.064,0.140,0.377,0.498,0,14,UI\UIP5\shuzi@
1414,0,0,0,10,0.140,0.221,0.377,0.498,0,14,UI\UIP5\shuzi@
1415,0,0,0,10,0.230,0.308,0.377,0.498,0,14,UI\UIP5\shuzi@
1416,0,0,0,10,0.308,0.404,0.377,0.498,0,14,UI\UIP5\shuzi@
1417,0,0,0,10,0.404,0.487,0.377,0.498,0,14,UI\UIP5\shuzi@
1418,0,0,0,10,0.487,0.550,0.377,0.498,0,14,UI\UIP5\shuzi@
1419,0,0,0,10,0.550,0.629,0.377,0.498,0,14,UI\UIP5\shuzi@
1420,0,0,0,10,0.629,0.720,0.377,0.498,0,14,UI\UIP5\shuzi@
1421,0,0,0,10,0.860,0.949,0.377,0.564,0,14,UI\UIP5\shuzi@
1422,0,0,0,10,0.720,0.796,0.137,0.256,0,14,UI\UIP5\shuzi@
1423,0,0,0,10,0.000,0.064,0.137,0.256,0,14,UI\UIP5\shuzi@
1424,0,0,0,10,0.064,0.140,0.137,0.256,0,14,UI\UIP5\shuzi@
1425,0,0,0,10,0.140,0.221,0.137,0.256,0,14,UI\UIP5\shuzi@
1426,0,0,0,10,0.221,0.308,0.137,0.256,0,14,UI\UIP5\shuzi@
1427,0,0,0,10,0.308,0.404,0.137,0.256,0,14,UI\UIP5\shuzi@
1428,0,0,0,10,0.404,0.487,0.137,0.256,0,14,UI\UIP5\shuzi@
1429,0,0,0,10,0.487,0.550,0.137,0.256,0,14,UI\UIP5\shuzi@
1430,0,0,0,10,0.550,0.629,0.137,0.256,0,14,UI\UIP5\shuzi@
1431,0,0,0,10,0.629,0.720,0.137,0.256,0,14,UI\UIP5\shuzi@
1432,0,0,0,10,0.796,0.860,0.137,0.256,0,14,UI\UIP5\shuzi@
1433,0,0,0,10,0.836,0.924,0.000,0.137,0,14,UI\UIP5\shuzi@
1434,0,0,0,10,0.000,0.075,0.000,0.137,0,14,UI\UIP5\shuzi@
1435,0,0,0,10,0.075,0.163,0.000,0.137,0,14,UI\UIP5\shuzi@
1436,0,0,0,10,0.163,0.258,0.000,0.137,0,14,UI\UIP5\shuzi@
1437,0,0,0,10,0.258,0.358,0.000,0.137,0,14,UI\UIP5\shuzi@
1438,0,0,0,10,0.358,0.472,0.000,0.137,0,14,UI\UIP5\shuzi@
1439,0,0,0,10,0.472,0.567,0.000,0.137,0,14,UI\UIP5\shuzi@
1440,0,0,0,10,0.567,0.639,0.000,0.137,0,14,UI\UIP5\shuzi@
1441,0,0,0,10,0.639,0.730,0.000,0.137,0,14,UI\UIP5\shuzi@
1442,0,0,0,10,0.730,0.836,0.000,0.137,0,14,UI\UIP5\shuzi@
1443,0,0,0,10,0.924,0.998,0.000,0.137,0,14,UI\UIP5\shuzi@
1444,0,0,0,10,0.000,0.205,0.361,0.420,0,13,UI\UIP5\zdpt@
1445,0,0,0,10,0.172,0.201,0.420,0.473,0,13,UI\UIP5\zdpt@
1446,0,0,0,10,0.720,0.796,0.256,0.377,0,14,UI\UIP5\shuzi@
1447,0,0,0,10,0.000,0.064,0.256,0.377,0,14,UI\UIP5\shuzi@
1448,0,0,0,10,0.064,0.140,0.256,0.377,0,14,UI\UIP5\shuzi@
1449,0,0,0,10,0.140,0.221,0.256,0.377,0,14,UI\UIP5\shuzi@
1450,0,0,0,10,0.230,0.308,0.256,0.377,0,14,UI\UIP5\shuzi@
1451,0,0,0,10,0.308,0.404,0.256,0.377,0,14,UI\UIP5\shuzi@
1452,0,0,0,10,0.404,0.487,0.256,0.377,0,14,UI\UIP5\shuzi@
1453,0,0,0,10,0.487,0.550,0.256,0.377,0,14,UI\UIP5\shuzi@
1454,0,0,0,10,0.550,0.629,0.256,0.377,0,14,UI\UIP5\shuzi@
1455,0,0,0,10,0.629,0.720,0.256,0.377,0,14,UI\UIP5\shuzi@
1456,0,0,0,10,0.860,0.949,0.188,0.377,0,14,UI\UIP5\shuzi@
1457,0,0,0,10,0.000,0.043,0.586,0.639,0,13,UI\UIP5\zdpt@
1458,0,0,0,10,0.043,0.086,0.586,0.639,0,13,UI\UIP5\zdpt@
1459,0,0,0,10,0.086,0.129,0.586,0.639,0,13,UI\UIP5\zdpt@
1460,0,0,0,10,0.129,0.172,0.586,0.639,0,13,UI\UIP5\zdpt@
1461,0,0,0,10,0.645,0.794,0.000,0.072,0,13,UI\UIP5\zdpt@
1462,0,0,0,10,0.682,0.788,0.645,0.859,0,13,UI\UIP5\xtsd@
1463,0,0,0,10,0.894,1.000,0.430,0.645,0,13,UI\UIP5\xtsd@
1464,0,0,0,10,0.788,0.894,0.430,0.645,0,13,UI\UIP5\xtsd@
1465,0,0,0,10,0.682,0.788,0.430,0.645,0,13,UI\UIP5\xtsd@
1466,0,0,0,10,0.896,1.000,0.215,0.430,0,13,UI\UIP5\xtsd@
1467,0,0,0,10,0.788,0.894,0.215,0.430,0,13,UI\UIP5\xtsd@
1468,0,0,0,10,0.682,0.788,0.215,0.430,0,13,UI\UIP5\xtsd@
1469,0,0,0,10,0.894,1.000,0.000,0.215,0,13,UI\UIP5\xtsd@
1470,0,0,0,10,0.788,0.894,0.000,0.215,0,13,UI\UIP5\xtsd@
1471,0,0,0,10,0.682,0.788,0.000,0.215,0,13,UI\UIP5\xtsd@
1472,0,0,0,100,0.430,0.445,0.377,0.393,0,13,UI\UIP5\zdpt@
1472,0,0,1,100,0.445,0.461,0.377,0.393,0,13,UI\UIP5\zdpt@
1472,0,0,2,100,0.461,0.477,0.377,0.393,0,13,UI\UIP5\zdpt@
2000,0,0,0,10,0.586,0.625,0.625,0.781,0,13,UI\UIP5\xzzt@
2001,0,0,0,10,0.625,0.664,0.625,0.781,0,13,UI\UIP5\xzzt@
2002,0,0,0,10,0.664,0.703,0.625,0.781,0,13,UI\UIP5\xzzt@
